time,open,high,low,close,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2026-03-17T22:00:00+08:00,5016.66,5020.51,5006.37,5007.96,0,,,,,0,0,0,0,0,,79078,5010.487000000019,46.55672133566467,50.245878085101126,49.71206285013892,0,-1.317745062336419,-0.9232000406152125,5008.644919780507
2026-03-17T22:30:00+08:00,5008.17,5019.47,5002.61,5007.27,0,,,,,0,0,0,0,0,,70144,5011.950333333353,46.170225383188544,46.79596869824118,49.81427170181522,0,-1.317745062336419,-0.9379386946786392,5008.664782846027
2026-03-17T23:00:00+08:00,5007.595,5017.49,4993.23,4994.68,0,,,,,0,0,0,0,0,,71278,5011.950333333353,39.69493845310865,46.79596869824118,49.81427170181522,0,-1.317745062336419,-1.206865730415814,5008.545189950972
2026-03-17T23:30:00+08:00,4994.694,5000.475,4973.23,4997.725,0,,,,,0,0,0,0,0,,83854,5007.21200000002,41.820214695104525,43.518378645703045,49.09177920950207,1.6666666666666667,-1.317745062336419,-1.1418234092228268,5008.182313609485
2026-03-18T00:00:00+08:00,4997.745,5005.57,4991.17,5003.88,0,,,,,0,0,0,0,0,,71315,5007.21200000002,45.96553347645477,43.518378645703045,49.09177920950207,1.6666666666666667,-1.317745062336419,-1.0103503429033491,5008.048375607621
2026-03-18T00:30:00+08:00,5004.3,5005.88,4997.258,5002.035,0,,,,,0,0,0,0,0,,57874,5002.343333333353,44.93206974335268,45.37872598510085,48.623709116830874,3.3333333333333335,-1.317745062336419,-1.0497602222468878,5007.963348665386
2026-03-18T01:00:00+08:00,5002.025,5008.78,5000.85,5002.73,0,,,,,0,0,0,0,0,,53672,5002.343333333353,45.42979722521923,45.37872598510085,48.623709116830874,3.3333333333333335,-1.317745062336419,-1.0349147663424194,5007.916016737484
2026-03-18T01:30:00+08:00,5002.665,5006.365,4996.03,5002.405,0,,,,,0,0,0,0,0,,42295,5000.721666666687,45.22395019721926,45.5445461724618,48.05580269602338,5,-1.2196380149040364,-0.9419650916381378,5007.855310331783
2026-03-18T02:00:00+08:00,5002.46,5009.02,5000.525,5003.705,0,,,,,0,0,0,0,0,,38979,5000.721666666687,46.27263273723556,45.5445461724618,48.05580269602338,5,-1.2196380149040364,-0.9142162714389358,5007.82511845799
2026-03-18T02:30:00+08:00,5003.865,5008.46,4999.26,5003.575,0,,,,,0,0,0,0,0,,34165,5002.671666666687,46.177425989068986,46.10175631187092,47.30076175552377,5,-1.2196380149040364,-0.916991153458858,5007.794111234253
2026-03-18T03:00:00+08:00,5003.729,5005.56,4997.76,4999.75,0,,,,,0,0,0,0,0,,33600,5002.671666666687,43.35113566531934,46.10175631187092,47.30076175552377,5,-1.2196380149040364,-0.9986367205834177,5007.743636862803
2026-03-18T03:30:00+08:00,4999.52,5003.69,4996.06,5000.13,0,,,,,0,0,0,0,0,,52607,5002.036666666688,43.71967216763716,44.65293221824811,46.88667801167786,10,-1.2196380149040364,-0.9905255269867266,5007.65383619917
2026-03-18T04:00:00+08:00,5000.13,5006.41,4999.46,5003.43,0,,,,,0,0,0,0,0,,14639,5002.036666666688,46.94749874310608,44.65293221824811,46.88667801167786,10,-1.2196380149040364,-0.9200862141733738,5007.639263157201
2026-03-18T04:30:00+08:00,5003.43,5006.69,5001.07,5006.505,0,,,,,0,0,0,0,0,,20294,5003.403333333354,49.8346735580375,47.91495421517958,46.9488135188352,10,-1.1248249976496254,-0.8151936489473965,5007.626523976361
2026-03-18T06:00:00+08:00,5005.96,5006.53,4996.94,5001.81,0,,,,,0,0,0,0,0,,12954,5003.403333333354,45.74156385418228,47.91495421517958,46.9488135188352,10,-1.1248249976496254,-0.9208697561839285,5007.610030924719
2026-03-18T06:30:00+08:00,5001.82,5003.54,4992.68,4999.38,0,,,,,0,0,0,0,0,,16979,5002.00500000002,43.73917810649745,44.74109103452866,46.51694395942538,6.666666666666667,-1.1248249976496254,-0.9755647382041243,5007.576706792379
2026-03-18T07:00:00+08:00,4999.8,5003,4998.39,5000.15,0,,,,,0,0,0,0,0,,12493,5002.00500000002,44.56725798824388,44.74109103452866,46.51694395942538,6.666666666666667,-1.1248249976496254,-0.9582334064528816,5007.55767734517
2026-03-18T07:30:00+08:00,5000.125,5003.77,4999.54,5002.97,0,,,,,0,0,0,0,0,,11316,5002.951666666687,47.6086262791752,46.65833745051771,46.14546596257278,3.3333333333333335,-1.1248249976496254,-0.8947602174417838,5007.544375259987
2026-03-18T08:00:00+08:00,5002.58,5012.41,5000.998,5002.37,0,,,,,0,0,0,0,0,,27966,5002.951666666687,47.01754201367078,46.65833745051771,46.14546596257278,3.3333333333333335,-1.1248249976496254,-0.9082651512739375,5007.530710301271
2026-03-18T08:30:00+08:00,5002.4,5008.12,4999.61,5004.21,0,,,,,0,0,0,0,0,,27050,5002.1866666666865,49.10441083459521,47.33798695551511,46.15952789709122,1.6666666666666667,-1.1248249976496254,-0.8668500208553547,5007.51029003252
2026-03-18T09:00:00+08:00,5004.19,5016.01,4997.57,5007.915,0,,,,,0,0,0,0,0,,47393,5002.1866666666865,53.10942179358452,47.33798695551511,46.15952789709122,1.6666666666666667,-1.1248249976496254,-0.783457054441858,5007.506845557144
