Datetime,Open,High,Low,Close,Volume
2026-04-25 04:30:00+08:00,98.6,98.692,98.598,98.637,0.0
2026-04-25 05:00:00+08:00,98.636,98.694,98.608,98.694,0.0
2026-04-25 05:30:00+08:00,98.696,98.725,98.658,98.664,0.0
2026-04-25 06:00:00+08:00,98.668,98.705,98.575,98.607,0.0
2026-04-25 06:30:00+08:00,98.609,98.674,98.568,98.646,0.0
2026-04-25 07:00:00+08:00,98.647,98.667,98.629,98.639,0.0
2026-04-25 07:30:00+08:00,98.637,98.679,98.528,98.545,0.0
2026-04-25 08:00:00+08:00,98.542,98.581,98.53,98.576,0.0
2026-04-25 08:30:00+08:00,98.578,98.578,98.526,98.527,0.0
2026-04-25 09:00:00+08:00,98.527,98.558,98.517,98.545,0.0
2026-04-25 09:30:00+08:00,98.544,98.578,98.532,98.565,0.0
2026-04-25 10:00:00+08:00,98.568,98.588,98.547,98.549,0.0
2026-04-25 10:30:00+08:00,98.549,98.562,98.518,98.533,0.0
2026-04-25 11:00:00+08:00,98.529,98.538,98.505,98.528,0.0
2026-04-25 11:30:00+08:00,98.529,98.544,98.516,98.522,0.0
2026-04-25 12:00:00+08:00,98.521,98.529,98.502,98.519,0.0
2026-04-25 12:30:00+08:00,98.516,98.538,98.489,98.51,0.0
2026-04-27 14:00:00+08:00,99.332,99.343,98.592,98.631,0.0
2026-04-27 14:30:00+08:00,98.633,98.643,98.622,98.626,0.0
2026-04-27 15:00:00+08:00,98.623,98.635,98.609,98.633,0.0
2026-04-27 15:30:00+08:00,98.636,98.645,98.625,98.642,0.0
2026-04-27 16:00:00+08:00,98.641,98.641,98.592,98.596,0.0
2026-04-27 16:30:00+08:00,98.595,98.603,98.555,98.559,0.0
2026-04-27 17:00:00+08:00,98.561,98.561,98.468,98.502,0.0
2026-04-27 17:30:00+08:00,98.504,98.513,98.459,98.481,0.0
2026-04-27 18:00:00+08:00,98.483,98.512,98.469,98.485,0.0
2026-04-27 18:30:00+08:00,98.484,98.487,98.448,98.463,0.0
2026-04-27 19:00:00+08:00,98.462,98.464,98.437,98.446,0.0
