signal_date,signal_year,entry_date,entry_price,tx_ret,z2_ret,mdd,profit_twd,signal,hold
2018-03-01,2018,2018-03-02,10678.0,0.033995130174189925,0.04968994864473153,-0.12623518128941089,49689.94864473153,MA5 週線,6M
2018-03-16,2018,2018-03-19,11026.0,-0.013332124070379104,-0.03216993086426034,-0.12623518128941044,-32169.930864260343,MA5 週線,6M
2018-03-28,2018,2018-03-29,10840.0,0.012730627306273062,0.02261610227120281,-0.12623518128941075,22616.10227120281,MA5 週線,6M
2018-04-02,2018,2018-04-03,10783.0,0.01595103403505518,0.010178050438177877,-0.12623518128941094,10178.050438177877,MA5 週線,6M
2018-04-16,2018,2018-04-17,10807.0,-0.07856019246784492,-0.18425224576908317,-0.2692834971081599,-184252.24576908318,MA5 週線,6M
2018-04-20,2018,2018-04-23,10691.0,-0.07389392947338883,-0.16979622324975618,-0.26928349710815974,-169796.22324975618,MA5 週線,6M
2018-05-03,2018,2018-05-04,10522.0,-0.075746055882912,-0.15670321437719825,-0.30526302280785755,-156703.21437719825,MA5 週線,6M
2018-05-17,2018,2018-05-18,10819.0,-0.09714391348553471,-0.19861560947236012,-0.3052630228078582,-198615.6094723601,MA5 週線,6M
2018-05-23,2018,2018-05-24,10917.0,-0.108546303929651,-0.2092784464206393,-0.30526302280785783,-209278.44642063932,MA5 週線,6M
2018-05-30,2018,2018-05-31,10865.0,-0.10363552692130695,-0.19621948546386025,-0.3052630228078577,-196219.48546386024,MA5 週線,6M
2018-06-08,2018,2018-06-11,11128.0,-0.12419122933141624,-0.24564828167389008,-0.29506836277478365,-245648.28167389007,MA5 週線,6M
2018-07-05,2018,2018-07-06,10538.0,-0.09574871892199659,-0.19096954003590494,-0.28071470903756224,-190969.54003590494,MA5 週線,6M
